time_value,fb-survey_smoothed_wwearing_mask_7d,safegraph_bars_visit_prop,fb-survey_smoothed_wcovid_vaccinated_appointment_or_accept,jhu-csse_confirmed_7dav_incidence_prop,fb-survey_smoothed_whh_cmnty_cli,quidel_covid_ag_smoothed_pct_positive,fb-survey_smoothed_wcovid_vaccinated,doctor-visits_smoothed_adj_cli,jhu-csse_deaths_7dav_incidence_prop,fb-survey_smoothed_wothers_masked_public,google-symptoms_sum_anosmia_ageusia_smoothed_search,safegraph_restaurants_visit_prop,hospital-admissions_smoothed_adj_covid19_from_claims,fb-survey_smoothed_wcli,immune
2020-01-01,,0.9350725096196852,,,,,,,,,,0.8416924561308959,,,0.0
2020-01-02,,0.8762079012464641,,,,,,,,,,0.8720312670525788,,,0.0
2020-01-03,,0.9137249537508524,,,,,,,,,,0.9318740069404642,,,0.0
2020-01-04,,0.9828734051590495,,,,,,,,,,0.9847809129521591,,,0.0
2020-01-05,,1.0,,,,,,,,,,1.0,,,0.0
2020-01-06,,0.971483438330455,,,,,,,,,,0.9882769492178756,,,0.0
2020-01-07,,0.9341988062312054,,,,,,,,,,0.9708787630569405,,,0.0
2020-01-08,,0.8950085402865353,,,,,,,,,,0.9538483786304567,,,0.0
2020-01-09,,0.8572472815453598,,,,,,,,,,0.9413983588624418,,,0.0
2020-01-10,,0.8475139964221292,,,,,,,,,,0.9465599446208709,,,0.0
2020-01-11,,0.8698652107910977,,,,,,,,,,0.9693818203789966,,,0.0
2020-01-12,,0.8869847360129095,,,,,,,,,,0.9840558117552907,,,0.0
2020-01-13,,0.8810439380544827,,,,,,,,,,0.982941766155085,,,0.0
2020-01-14,,0.8620024709553976,,,,,,,,,,0.9714464223539924,,,0.0
2020-01-15,,0.8399052919003225,,,,,,,,,,0.9589508739106287,,,0.0
2020-01-16,,0.8142199557765639,,,,,,,,,,0.9458643043410586,,,0.0
2020-01-17,,0.8028224121637919,,,,,,,,,,0.9435197423706171,,,0.0
2020-01-18,,0.8072313677239368,,,,,,,,,,0.9434411323829541,,,0.0
2020-01-19,,0.8199170272622934,,,,,,,,,,0.9464950565416047,,,0.0
2020-01-20,,0.8312659124784363,,,,,,,,,,0.9481387127706529,,,0.0
2020-01-21,,0.8275792222921935,,,,,,,,,,0.9407924020066891,,,0.0
2020-01-22,,0.818264623214013,,,,,,,,,,0.93270135459802,,,0.0
2020-01-23,,0.8032098044724362,,,,,,,,,,0.9232386214793985,,,0.0
2020-01-24,,0.8023763396151187,,,,,,,,,,0.9272424288919914,,,0.0
2020-01-25,,0.8195322679462635,,,,,,,,,,0.9356548432849255,,,0.0
2020-01-26,,0.8309677715954362,,,,,,,,,,0.9398866348111927,,,0.0
2020-01-27,,0.823462201106748,,,,,,,,,,0.9356089982177718,,,0.0
2020-01-28,,0.8018217741538213,,,,,,,,,,0.9239467782504219,,,0.0
2020-01-29,,0.7746463396675528,,,,,,,,,,0.9092996465058936,,,0.0
2020-01-30,,0.7457226910024545,,,,,,,,,,0.8953149895698668,,,0.0
2020-01-31,,0.732898460933979,,,,,,,,,,0.8959410381049855,,,0.0
2020-02-01,,0.7436657485881952,,,,,,0.0,,,,0.9099190928805707,0.0006350411682780656,,0.0
2020-02-02,,0.7488215795303206,,,,,,1.542549823982676e-05,,,,0.9101032342826334,0.0006772295685238038,,0.0
2020-02-03,,0.7370649423319295,,,,,,3.2441366289780215e-05,,,,0.9020378425612359,0.0006631942443223907,,0.0
2020-02-04,,0.7154823385014059,,,,,,5.030788813854764e-05,,,,0.8880203758025144,0.0006054221006445426,,0.0
2020-02-05,,0.6907520748512223,,,,,,6.510544280222899e-05,,,,0.8714028994088988,0.0005641969953720712,,0.0
2020-02-06,,0.6636872602641011,,,,,,7.500674795479998e-05,,,,0.8535453844863117,0.0005150750380864107,,0.0
2020-02-07,,0.6489254418163314,,,,,,8.02190662323218e-05,,,,0.8426211590000168,0.0004847470098667158,,0.0
2020-02-08,,0.6685109392112768,,,,,,8.138602152404006e-05,,,,0.8512295886701059,0.00048188308140199567,,0.0
2020-02-09,,0.6862046456577204,,,,,,7.922944727447704e-05,,,,0.8578954287432953,0.00048693981063900734,,0.0
2020-02-10,,0.6872395446989984,,,,,,7.445523590691303e-05,,,,0.8542707990174033,0.000491822499037485,,0.0
2020-02-11,,0.6779467505064338,,,,,,7.576636919557035e-05,,,,0.8449616431324326,0.0004857076091440191,,0.0
2020-02-12,,0.6649744551725404,,,,,,8.034891429026018e-05,,,,0.8349593134552556,0.0004648689315049823,,0.0
2020-02-13,,0.6489335796837246,,,,,,8.522738514550302e-05,,,,0.8244561316372442,0.00042870940724941224,,0.0
2020-02-14,,0.6529672958669538,,,,,,9.090711393319738e-05,,,,0.8329276636082621,0.00038024186429874474,,0.0
2020-02-15,,0.6790780382834485,,,,,,9.53982642447272e-05,,,,0.851307433862469,0.0003255652535587527,,0.0
2020-02-16,,0.7038953063640974,,,,,,0.00011457945281108054,,,,0.8673649189698991,0.00027113701489825506,,0.0
2020-02-17,,0.7274988344071358,,,,,,0.00013926644221428635,,,,0.8777443596096993,0.00022164474586131358,,0.0
2020-02-18,,0.7425290737886571,,,,,,0.0001790345651708517,,,,0.8806627547251352,0.0001910623310655799,,0.0
2020-02-19,,0.763931712176375,,,,,,0.00022327696581299851,,,,0.8817093804125141,0.0001689403240022297,,0.0
2020-02-20,,0.7814759228800167,,0.0,,,,0.0002638979452893401,0.0,,0.0,0.8847175915008102,0.00014805422013473835,,0.0
2020-02-21,,0.8067636762371291,,0.0,,,,0.00031126221619607225,0.0,,0.00039150465883178924,0.8947542992221837,0.00012574676654327106,,0.0
2020-02-22,,0.8416339445785724,,0.0,,,,0.0003562599094489629,0.0,,0.0005098146780827707,0.9133272007936173,0.00010107589119967668,,0.0
2020-02-23,,0.8614368706481533,,0.0,,,,0.00039374906121147663,0.0,,0.000423121088272231,0.9247538004978365,7.64279484551395e-05,,0.0
2020-02-24,,0.859039089585336,,0.0,,,,0.00041946402596205145,0.0,,0.00029880976958223494,0.923787015508997,5.371812227626445e-05,,0.0
2020-02-25,,0.8399222091526597,,0.0,,,,0.0004325858130878577,0.0,,0.00017563751475438354,0.9083038105303713,3.0227968650524775e-05,,0.0
2020-02-26,,0.8177511724454303,,0.0,,,,0.0004395199107853224,0.0,,6.366048769611325e-05,0.8948103356015369,6.110801762549812e-06,,0.0
2020-02-27,,0.7931548262726829,,0.0,,,,0.000441737950821978,0.0,,6.536089527644411e-05,0.8818568271205406,0.0,,0.0
2020-02-28,,0.7817911170973864,,0.0,,,,0.00043675143214248096,0.0,,6.324993663700117e-05,0.8790266531539948,2.3717925873515067e-05,,0.0
2020-02-29,,0.8019363489915333,,0.0,,,,0.00042882837366740195,0.0,,5.919941216095269e-05,0.891416871348049,6.159297386785961e-05,,0.0
2020-03-01,,0.8151002023992251,,0.0,,,,0.0004174044147032323,0.0,,0.00010826531640686734,0.8998261077425581,0.00010674239427392585,,0.0
2020-03-02,,0.8086696665981876,,0.0,,,,0.0004010720069068757,0.0,,0.00013449864786080478,0.8973050761823163,0.0001497238369499978,,0.0
2020-03-03,,0.791359200356453,,3.681966041887244e-07,,,,0.00038835313895868367,0.0,,0.00017081935030284205,0.8879243778495104,0.00020093930141825,,5.628953871204386e-09
2020-03-04,,0.7693171012871493,,4.1459527562441665e-06,,,,0.0003763116063709983,0.0,,0.00021185681188009518,0.8762354142350974,0.00026315028303191575,,6.901187634142139e-08
2020-03-05,,0.7447012685862636,,1.3727132404027943e-05,,,,0.00037329661737280263,0.0,,0.00023056791980307343,0.8651471866621602,0.00031820863335209104,,2.7887094132775334e-07
2020-03-06,,0.7307374574747912,,2.764097959017313e-05,,,,0.00038098968401177943,0.0,,0.0003041266140704644,0.8626783955509253,0.0003561799868753138,,7.014435487281102e-07
2020-03-07,,0.743979445640105,,6.143175782173355e-05,,,,0.0003996604338428142,0.0,,0.0004329279477422434,0.8742647823533108,0.000404610313704489,,1.6406062869816506e-06
2020-03-08,,0.7524132886541447,,8.869996241431933e-05,,,,0.00041493200109277113,0.0,,0.0005368669897583152,0.8814732888879945,0.00046760827469762635,,2.996642684731395e-06
2020-03-09,,0.7593137023612622,,0.00015576028619335326,,,,0.0004465745211779378,0.0,,0.0007916943844904877,0.8785424056152549,0.0005630760249441415,,5.377890789612284e-06
2020-03-10,,0.749045873748572,,0.00024868718004378293,,,,0.0004906154982426794,0.0,,0.001227556090415042,0.8761444111498176,0.0007086505019794575,,9.17979620889432e-06
2020-03-11,,0.7315481165411291,,0.00037338915725150344,,,,0.0005710027818256157,6.7895259203789574e-06,,0.001830108840396082,0.864374163578376,0.0008277376770832684,,1.4888133326254836e-05
2020-03-12,,0.7078829242710245,,0.0005371268100427576,,,,0.0006687603626466268,1.7568521643111033e-05,,0.002560395675449079,0.8471479538604809,0.0010645333419813904,,2.3099675753104935e-05
2020-03-13,,0.6900633133986532,,0.0007467106652032664,,,,0.0007975002798591606,3.0460486636535417e-05,,0.0035302501003597396,0.8326682404058708,0.0013978351450005119,,3.451531577191162e-05
2020-03-14,,0.6795030584571311,,0.0010202991972373735,,,,0.0009794309568847647,6.951084188776513e-05,,0.005100128002559957,0.8179864236153004,0.0018917172793751064,,5.011355065713146e-05
2020-03-15,,0.6599218414352,,0.0013408152704604917,,,,0.0012360259686315378,0.00015529409785435195,,0.007590383830803881,0.7939926419804764,0.002570547575106776,,7.061180409392856e-05
2020-03-16,,0.6292547286653334,,0.0017774632192342748,,,,0.001635993945743677,0.0003363923302923108,,0.011195999930589626,0.7603404529182127,0.0034642998376890337,,9.778548889984232e-05
2020-03-17,,0.5895097597861066,,0.002415680511504892,,,,0.002261343563723986,0.0006592021785631006,,0.016271010855846646,0.7157564633609382,0.00472227034978447,,0.00013471617759206812
2020-03-18,,0.5452768226147622,,0.0034999595605418395,,,,0.0032814250695248526,0.0012097745385394626,,0.023392619191145207,0.6653122922886123,0.0062954743488150425,,0.00018822321892065326
2020-03-19,,0.4977758915494635,,0.005367630270050077,,,,0.004782500283435992,0.0020607168604685087,,0.03310981512176481,0.6120143412286555,0.008102852739793633,,0.0002702830283921864
2020-03-20,,0.4493377004216473,,0.008765999932512364,,,,0.006750583004001666,0.0034118968736182587,,0.04602285986776004,0.5574041023766797,0.010442417082721166,,0.00040429678271187915
2020-03-21,,0.40093156256549245,,0.013885028847908744,,,,0.009278372708507258,0.005336133820294545,,0.06387810395677565,0.5012908730616009,0.013399284350689152,,0.0006165697531740386
2020-03-22,,0.35410400101649037,,0.021471768138202434,,,,0.01268084095534526,0.007868222410539825,,0.09141764836572852,0.4466058797016888,0.017208763196302625,,0.0009448280559616091
2020-03-23,,0.31010820547544077,,0.03214797759906125,,,,0.017469399129213248,0.01126106782046926,,0.13459611986274278,0.39470829738185403,0.02238811782744171,,0.0014363032105365666
2020-03-24,,0.2706070371051326,,0.04590144560879835,,,,0.023936958012074513,0.01576672299087939,,0.19351597375331173,0.34743297920028393,0.029417692076979758,,0.0021380400462763342
2020-03-25,,0.23606510858943475,,0.06252935067055788,,,,0.032171289637827456,0.021646198771665206,,0.266296861862952,0.30544671759882375,0.03849187724967875,,0.003093982677242381
2020-03-26,,0.20501598636191098,,0.0820483632157659,,,,0.04205888918579345,0.02947196143814169,,0.35038657779476273,0.26785587470646083,0.05047323314596376,,0.0043483300734303235
2020-03-27,,0.1787968708682471,,0.10406530084036719,,,,0.053285057166026335,0.039619937677167406,,0.4429572001496742,0.23551968360034786,0.0653797912357525,,0.005939270270486526
2020-03-28,,0.15624157156126808,,0.12857725999402136,,,,0.06602049102300732,0.05276045526247526,,0.5410909906047247,0.2061907796358498,0.083059007976425,,0.00790494691486217
2020-03-29,,0.13484551180906781,,0.15471763668597593,,,,0.07971042915919864,0.06940111481704819,,0.6379997961427045,0.17842376883612132,0.10292455626985755,,0.010270255095490384
2020-03-30,,0.1169429067727556,,0.1814935472832972,,,,0.09444656300047981,0.08965853071821475,,0.7252677871926656,0.15389343495098282,0.12434926209406413,,0.013044910792899496
2020-03-31,,0.1011373980032527,,0.20918783632740726,,,,0.11029773215504375,0.11381544139303852,,0.8002106080508864,0.1322846238314671,0.14763160928665675,,0.016242954087455467
2020-04-01,,0.0876236557051959,,0.23750067794244611,,,,0.12730582023406292,0.1426042942735587,,0.8622161490241982,0.11358248228401138,0.17230914115668913,,0.019873841350697474
2020-04-02,,0.07614321971829249,,0.2659179863562383,,,,0.14476508981376404,0.17643812568455647,,0.9114550825379838,0.09756727257170388,0.20123782488345884,,0.023939169660883615
2020-04-03,,0.06770496335266926,,0.2944623360881919,,,,0.16286744800990596,0.21540854285768354,,0.9496433134127789,0.08485441374245961,0.23669877273751436,,0.028440881213328925
2020-04-04,,0.06137361252123544,,0.323135421868527,,,,0.18187319861270945,0.2590827490149693,,0.976560325703181,0.07424431556249798,0.2801021035913094,,0.03338094411221921
2020-04-05,,0.05421628532737826,,0.35159859560155887,,,,0.2006530076140499,0.3075697365513014,,0.992967348309049,0.06340329794181387,0.3313299001646602,,0.03875614924259295
2020-04-06,,0.047177136078937906,,0.37949443269026345,,,,0.21900796398594122,0.3614963507540739,,1.0,0.053533414350706965,0.38872623071315576,0.9300907688519585,0.04455782321701519
2020-04-07,,0.04059952433085007,,0.40573221900685147,,,,0.2369365225844657,0.42189759872290317,,0.998664205909625,0.04488036022254783,0.45166580996416955,0.9548374229530934,0.05076061791655659
2020-04-08,,0.03454846351931647,,0.43096337962101344,,,,0.25429248313148684,0.4864772798658662,,0.9898885933868725,0.037291804962122865,0.5180432558539295,0.9766213629870318,0.05734914414539061
2020-04-09,,0.03024556080587907,,0.45536471701437714,,,,0.2709539083424059,0.5536196414259401,,0.974776123139276,0.030407031443269388,0.5848862461577307,0.9917307944136894,0.06431071564683268
2020-04-10,,0.026856592581304968,,0.4784311094410661,,,,0.28648235987331794,0.6211986397060595,,0.953183178894519,0.025382394179694935,0.6506052319661004,0.9990634120883914,0.07162492391207927
2020-04-11,,0.024390683862285652,,0.49915997231713494,,,,0.30061032214344696,0.6876298218797608,,0.9259982654580713,0.021762962849696713,0.7131902595531845,0.9996186719762672,0.07925603301672662
2020-04-12,,0.021030390395237065,,0.5172240071809194,,,,0.31228930273074407,0.7512605947581296,,0.8943433023890011,0.016108345635612947,0.7709036162655516,1.0,0.08716330332932458
2020-04-13,,0.017182548517266364,,0.5322978545047142,,,,0.3214938771376725,0.8106593900221576,,0.8592239753537143,0.00984838928119017,0.8216319764072916,0.9908766704447944,0.09530102115361042
2020-04-14,,0.013783027782207883,,0.5446238650987132,,,,0.32843474601621886,0.8629467743536943,,0.8217916683427807,0.00526659701710309,0.8653092735910838,0.9751693808879149,0.10362717782893474
2020-04-15,,0.010497205148763653,,0.5547808564576157,1.0,,,0.33355693996769903,0.9077850729939795,,0.7830004855142345,0.002667216023179723,0.9023369490361268,0.954268936497722,0.1121086136002069
2020-04-16,,0.00674872682337975,,0.5626849175192171,0.9804976863861515,,,0.33746342500932386,0.9443465800279103,,0.743640945081282,0.0009395302996097336,0.9333877436056675,0.9275279674642936,0.12071088588817905
2020-04-17,,0.004706877303980961,,0.5676690218606272,0.9671531352571987,,,0.3407912086427626,0.9715441535367245,,0.7043893323669103,0.0013401359584510643,0.9584222028106547,0.8970195591003388,0.12938935467853035
2020-04-18,,0.003078169912034224,,0.5699457492952242,0.9548131402948554,,,0.3443145153998013,0.9894484539962785,,0.6655663929037934,0.0022435619420707463,0.9778045409723924,0.8640468460385458,0.13810262985644978
2020-04-19,,0.001530876411046562,,0.5697509929399456,0.9450297878039908,,,0.3470023216533492,0.9981019350646332,,0.6273512491462756,0.0017136190090011171,0.9911959287888951,0.8310664865275266,0.1468129276181532
2020-04-20,,0.0008416637138767344,,0.5673944086831422,0.9375113546188055,,,0.34947790674810475,1.0,,0.5900576294253329,0.0009480594280191486,0.9982226625926156,0.8021602498743668,0.15548719814895817
2020-04-21,,0.00019417576712731958,,0.5629129087259146,0.9309084414237261,,,0.3529536533694808,0.9960824542583083,,0.5538650678046477,0.0002115132445207642,1.0,0.7759554655702433,0.16409295594432213
2020-04-22,,0.0,,0.5551146714185413,0.9247671127941669,,,0.3574871915318578,0.9868232451344149,,0.5189856933723104,0.0,0.9970302971693111,0.750230551021328,0.17257949504624753
2020-04-23,,0.0007216572106505853,,0.5440335926299361,0.9192164397323725,,,0.3636256433925034,0.9792475384728822,,0.48556087278517757,0.00020578021767916815,0.9900935852152624,0.7250716629093781,0.18089662769348364
