time_value,fb-survey_smoothed_wwearing_mask_7d,safegraph_bars_visit_prop,fb-survey_smoothed_wcovid_vaccinated_appointment_or_accept,jhu-csse_confirmed_7dav_incidence_prop,fb-survey_smoothed_whh_cmnty_cli,quidel_covid_ag_smoothed_pct_positive,fb-survey_smoothed_wcovid_vaccinated,doctor-visits_smoothed_adj_cli,jhu-csse_deaths_7dav_incidence_prop,fb-survey_smoothed_wothers_masked_public,google-symptoms_sum_anosmia_ageusia_smoothed_search,safegraph_restaurants_visit_prop,hospital-admissions_smoothed_adj_covid19_from_claims,fb-survey_smoothed_wcli
2020-03-11,,60.14301263269385,,0.0028667,,,,0.268024,0.0,,0.09142857142857141,252.28559817327564,,
2020-03-12,,56.28427952130421,,0.0043001,,,,0.267597,0.0014334,,0.0842857142857143,266.5532273201709,0.124639,
2020-03-13,,76.64242317794614,,0.0344008,,,,0.267311,0.0014334,,0.08285714285714285,337.2481602652376,0.16328,
2020-03-14,,84.49294916318715,,0.0516012,,,,0.288088,0.0014334,,0.08714285714285715,285.0602134881722,0.151766,
2020-03-15,,41.248526363130736,,0.0645014,,,,0.336787,0.0014334,,0.09714285714285716,213.56126455634407,0.145617,
2020-03-16,,19.242163317515075,,0.1089358,,,,0.411775,0.0014334,,0.10571428571428573,121.6989097745184,0.126539,
2020-03-17,,9.551865243946333,,0.1290029,,,,0.54579,0.0014334,,0.12000000000000001,89.10672153675155,0.120757,
2020-03-18,,11.628357688282492,,0.2250384,,,,0.975073,0.0028667,,0.1442857142857143,82.15917043904585,0.111877,
2020-03-19,,10.797760710548028,,0.4457766,,,,1.32304,0.0014334,,0.16714285714285712,84.94694829547817,0.105356,
2020-03-20,,9.413432414323921,,0.6407143,,,,1.401818,0.0028667,,0.20142857142857146,75.64949020884254,0.099501,
2020-03-21,,6.921641481120529,,0.8442522,,,,1.673549,0.0071668,,0.26,50.004853068781486,0.298557,
2020-03-22,,6.091044503386067,,1.5566347,,,,1.734174,0.015767,,0.40142857142857136,60.01750023900452,0.686237,
2020-03-23,,9.535900530594585,,1.9751774,,,,1.840403,0.0243672,,0.6771428571428572,80.57021807262329,1.076109,
2020-03-24,,6.689363058775306,,2.6545926,,,,1.919581,0.043001,,0.87,52.74698754954364,1.696008,
2020-03-25,,8.966593036230728,,3.3096405,,,,2.070643,0.0702349,,1.0414285714285714,69.22126878031449,2.301492,
2020-03-26,,6.83168993236627,,3.8958869,,,,2.236982,0.0989022,,1.1685714285714286,60.52284829046752,2.577374,
2020-03-27,,7.970304921093981,,4.8404747,,,,2.484561,0.14907,,1.2757142857142856,73.51190380308415,2.888319,
2020-03-28,,6.404709311593378,,6.1133031,,,,2.645654,0.1777373,,1.3685714285714283,63.75912931446782,3.46125,
2020-03-29,,4.2698062077289185,,6.6250145,,,,2.66388,0.207838,,1.3499999999999999,51.85371541169741,4.217877,
2020-03-30,,6.0647980350054365,,7.6670711,,,,2.830579,0.2795062,,1.1885714285714286,53.89896090209344,5.243464,
2020-03-31,,5.920398081791022,,8.6130922,,,,3.072819,0.3741083,,1.0957142857142856,60.01182015380309,6.294616,
2020-04-01,,6.0647980350054365,,10.3904652,,,,3.399583,0.4572435,,1.01,60.58490070865084,6.954897,
2020-04-02,,6.931197754291928,,11.7507289,,,,3.422735,0.5475456,,0.9585714285714285,73.04572918328967,7.760501,
2020-04-03,,6.931197754291928,,13.4349331,,,,3.468865,0.5891131,,1.002857142857143,86.65271876762407,9.148081,
2020-04-04,,4.331998596432454,,14.1114816,,,,3.868871,0.6521812,,0.9457142857142856,73.33961664731423,10.789831,
2020-04-05,,5.487198222147776,,15.0718363,,,,4.413017,0.7424832,,0.8957142857142857,56.76436367633232,12.102886,
2020-04-06,,5.9526116737636565,,15.7913857,,,,4.843339,0.8313519,,0.8471428571428572,53.529419432072636,13.220825,0.90863
2020-04-07,,5.5373131848964245,,16.7603407,,,,5.072255,0.8958533,,0.7942857142857144,57.571586261963766,14.690366,1.0045463
2020-04-08,,7.475372799610174,,16.2815967,,,,5.373,0.9560547,,0.7471428571428572,65.72914758170778,16.119733,0.9362346
2020-04-09,,5.398880355274014,,15.863054,,,,5.133084,1.0191227,,0.7042857142857144,65.11403523802872,17.255182,0.9263783
2020-04-10,,5.5373131848964245,,14.4167884,,,,4.860283,1.2226606,,0.5628571428571428,79.42271999456355,17.802075,0.9079499
2020-04-11,,6.3679101626308885,,13.9968123,,,,4.737127,1.2928955,,0.5157142857142858,74.26749273325316,18.062426,0.9063064
2020-04-12,,1.5227611258465168,,12.7784518,,,,4.474042,1.314396,,0.48000000000000004,32.74740953491503,18.164652,
2020-04-13,,6.644775821875709,,12.0560357,,,,4.336051,1.3229962,,0.4485714285714285,49.26973782845815,17.465239,0.9766552
2020-04-14,,5.122014696029193,,11.3895208,,,,4.290083,1.3946645,,0.42285714285714276,61.70187353765153,16.867815,0.8973756
2020-04-15,,5.9526116737636565,,10.8362418,24.5228448,,,4.161419,1.4433989,,0.39714285714285713,74.66681506295325,16.164534,0.9079858
2020-04-16,,6.229477333008478,,10.264329,23.3443003,,,3.924702,1.3760307,,0.3771428571428571,76.05803024945821,15.449953,0.8590577
2020-04-17,,5.122014696029193,,10.589703,23.8867427,,,4.019119,1.4175983,,0.3657142857142857,86.77334721785823,14.877044,0.7944762
2020-04-18,,5.814178844141246,,9.9418219,23.9908191,,,4.524165,1.3702972,,0.3514285714285714,86.49214414824553,14.058755,0.7558951
2020-04-19,,3.876119229427497,,9.887354,23.6155759,,,5.068667,1.3502301,,0.33714285714285713,66.46752555950903,13.554203,0.6117617
2020-04-20,,6.355521987889036,,9.2839072,23.3525832,,,5.62669,1.2928955,,0.31714285714285717,66.20471599634634,13.25579,0.6155306
2020-04-21,,5.764310640178428,,8.2934517,23.324358,,,5.626717,1.1982934,,0.3085714285714286,71.38800336972581,12.7569,0.6126962
2020-04-22,,5.3209021293954715,,8.6804604,23.1168152,,,6.321636,1.3158294,,0.3014285714285715,71.38800336972582,12.066396,0.6261175
2020-04-23,,7.390141846382598,,9.4057432,23.2890787,,,6.525516,,,0.2942857142857143,77.63150861493283,11.693202,0.6162183
2020-04-24,,7.094536172527295,,9.4917451,23.135564,,,7.222633,1.2599281,,0.2842857142857143,100.52926959676529,11.045976,0.6451342
2020-04-25,,9.311578726442075,,8.9628333,23.1319657,,,7.387789,1.239861,,,95.28708123050652,10.140294,0.6208963
2020-04-26,,5.3209021293954715,,9.0975697,23.0382671,,,8.154847,1.3444967,,0.26142857142857145,79.0451324440363,9.440025,0.6196083
2020-04-27,,8.63499181799136,,8.8825649,22.9282041,,,8.024117,1.3502301,,0.26,76.59680189696701,8.686481,0.5723475
2020-04-28,,5.945404202551428,,9.5089455,22.7897172,,,8.231549,1.4347987,,0.2542857142857143,84.9807498409903,8.641895,0.5784086
2020-04-29,,7.360976631730339,,9.083236,22.8537747,,,8.29724,1.239861,,0.24285714285714285,79.66945297592842,8.047397,0.4897607
2020-04-30,,7.0778621458945565,,8.4812226,22.5806702,,,7.996623,1.1724928,,0.23428571428571426,88.0680325917563,6.993453,0.4848693
2020-05-01,,11.749251162184963,,8.0053453,22.2793626,,,7.890932,1.1266251,,0.22714285714285712,110.71786054524335,6.676216,0.4509759
2020-05-02,,7.219419388812447,,8.3378861,21.7291756,,,7.699854,1.2498946,,0.2171428571428571,100.62200700008445,6.713925,0.453099
2020-05-03,,5.945404202551428,,8.141515,21.6044842,,,7.720022,1.0635571,,0.21142857142857138,79.40608288344605,6.819541,0.4461142
2020-05-04,,7.752238458854994,,7.8519752,21.5430135,,,6.702893,1.0578236,,0.19999999999999998,81.63677613072603,6.444569,0.432906
2020-05-05,,8.305969777344638,,7.034957,21.3139192,,,6.425132,0.8800863,,0.18999999999999997,88.36621456718738,6.354465,0.4244967
2020-05-06,,8.444402606967047,,6.6923827,21.1276048,,,6.045266,0.8428188,,0.1857142857142857,93.28444747260995,6.233956,0.4345186
2020-05-07,,7.475372799610174,,6.2107719,20.945932,,,5.713274,0.7969511,,0.17857142857142855,96.8185070453686,6.362985,0.4069748
2020-05-08,,9.828730903191154,,5.8237633,20.8479962,,,5.548981,0.7682838,,0.17285714285714285,114.85693611465787,6.675854,0.4388419
2020-05-09,,9.82873090319115,,5.6245255,20.8345254,,,5.310276,0.7510834,,0.17285714285714285,114.65078263958027,6.334477,0.4282227
2020-05-10,,7.060074310742941,,5.3450193,20.5201913,,,5.078347,0.7381831,,0.16857142857142857,154.46785382599495,6.095955,0.4142755
2020-05-11,,6.644775821875709,,5.6832935,20.2896623,,,4.539481,0.655048,,0.16999999999999998,83.97622625170234,5.492075,0.4531378
2020-05-12,,9.274999584701511,,5.7592619,20.0495626,,,4.059226,0.7238495,,0.17285714285714282,91.68060080722621,5.24594,0.4630826
2020-05-13,,8.029104118099815,,5.4138208,19.6356,,,3.92245,0.6751151,,0.1685714285714286,98.88979817014553,4.8545,0.4808856
2020-05-14,,8.305969777344638,,6.4859781,19.1976,,,3.711095,0.655048,,0.16857142857142857,93.12244027981002,4.089872,0.5205356
2020-05-15,,7.475372799610172,,6.3713088,18.6699803,,,3.422009,0.627814,,0.16714285714285712,112.63824728246024,3.548097,0.4862746
2020-05-16,,8.859701095834279,,6.3870759,18.2659217,,,3.157577,0.5031112,,0.16142857142857145,104.96300079708966,,0.4791447
2020-05-17,,5.260447525651603,,6.2853069,18.0175812,,,3.23206,0.4801774,,0.15571428571428572,85.65109028551188,2.757245,0.4715554
2020-05-18,,7.717466222779299,,,17.6987679,,,3.687037,0.4773107,,0.17285714285714285,84.89172904490447,2.684953,0.4286894
2020-05-19,,7.052167410470738,,6.0043673,17.5232704,,,3.595389,0.4887776,,0.16857142857142857,99.51562724385435,2.764307,0.4195312
2020-05-20,,8.382765035087859,,6.3455083,17.2820858,,,3.578682,0.4973778,,0.1685714285714286,104.13677907472255,2.918219,0.3716115
2020-05-21,,10.777840759398675,,5.3149186,16.8923501,,,3.571435,0.4902109,,0.16571428571428573,107.61726684607265,3.039193,0.3423413
2020-05-22,,10.910900521860388,,5.2432503,16.9167871,,,3.619501,0.4758773,,0.16571428571428573,121.6269613206667,2.771418,0.3290253
2020-05-23,,10.51172123447525,,5.2160164,16.5405549,,,3.587337,0.4859108,,0.16285714285714287,,2.633079,0.3197373
2020-05-24,,11.0439602843221,,5.2102829,16.3743669,,,3.416587,0.478744,,0.16,95.28932066435783,2.547224,0.3399485
2020-05-25,,,,4.9924114,15.8915679,,,3.343616,0.462977,,0.13428571428571429,87.41781111236278,2.21107,0.3390089
2020-05-26,,9.1365667550791,,4.7329723,15.4657615,0.3496503,,3.934503,0.3597747,,0.1285714285714286,102.39412005272246,1.964963,0.3294679
2020-05-27,,11.35149202903767,,4.1567594,15.0682038,0.5952381,,3.837641,0.3913087,,0.1285714285714286,104.42505365536636,1.902654,0.3318094
2020-05-28,,13.289551643751418,,3.9603884,,,,3.536286,0.345441,,0.1285714285714286,114.30211203944751,2.039946,0.3285325
2020-05-29,,12.043656177149725,,4.0105562,14.7625861,0.4491018,,3.187193,0.3511745,,0.1285714285714286,132.34673793344177,2.201939,0.3790879
2020-05-30,,9.690298073568743,,3.6350144,14.7149239,0.4491018,,2.962818,0.3397076,,0.12714285714285714,123.27328637055071,1.95092,0.4017514
2020-05-31,,9.551865243946333,,3.8285188,14.4319236,0.4491018,,2.700304,0.372675,,0.12714285714285714,107.90247953615233,1.695024,0.3872376
2020-06-01,,9.1365667550791,,3.8156185,14.334711,0.4477612,,2.596888,0.3927421,,0.1285714285714286,113.67229377289918,1.509674,0.3757288
2020-06-02,,10.520895051303206,,3.7224497,14.1236685,0.7731959,,2.240901,0.4056424,,0.1285714285714286,116.74530517406279,1.516142,0.3469027
2020-06-03,,11.766790517904901,,3.7726175,14.1212302,0.5882353,,2.218723,0.3339741,,0.1285714285714286,123.77973411606283,1.645412,0.3690525
2020-06-04,,12.043656177149721,,3.5404123,13.9127983,,,2.164063,0.3182071,,0.12428571428571429,130.5665744617606,1.494967,0.4003817
2020-06-05,,15.089178428842757,,3.8829866,13.7216003,,,2.157128,0.3741083,,0.11714285714285713,148.96095076351222,1.180934,0.3819142
2020-06-06,,12.735820325261777,,3.6937824,13.6742945,,,2.061586,0.3053068,,0.11428571428571428,130.34811393561148,0.991857,0.3981919
2020-06-07,,8.305969777344638,,3.1032359,13.6656292,,,2.080709,0.282373,,0.10999999999999999,112.59455517723046,0.825204,0.4032033
2020-06-08,,25.194774991278734,,2.9684996,13.5975761,,,2.193665,0.2651726,,0.10714285714285712,178.95782354825738,0.613395,0.4196017
2020-06-09,,29.20932705032864,,2.6588927,13.4220943,,,2.216889,0.2264717,,0.10714285714285712,185.4237166917105,0.479523,0.4379247
2020-06-10,,25.88693913939078,,2.0927134,13.1172439,0.8474576,,2.13673,0.2021045,,0.10285714285714286,188.50340845981106,0.486101,0.4317433
2020-06-11,,29.624625539195872,,2.0181784,12.7234866,0.6578947,,2.089552,0.207838,,0.10571428571428572,218.5121585793134,0.424283,0.4029214
2020-06-12,,29.20932705032864,,1.1581592,12.5802015,0.5747126,,2.034258,0.1118025,,0.11142857142857143,246.56508549063795,0.394756,0.3668007
2020-06-13,,38.48432663503015,,1.298629,12.2299275,0.6097561,,2.122176,0.1376031,,0.11571428571428573,234.15874424473475,0.348911,0.3336914
2020-06-14,,26.025371969013193,,1.5294008,11.8279569,0.6493506,,2.193542,0.1261361,,0.12857142857142856,214.7464691187922,0.213356,0.3203503
2020-06-15,,30.60374536619377,,1.4978668,11.6297845,0.6578947,,2.146489,0.1075024,,0.13714285714285715,202.49834370511095,0.177549,0.3260973
2020-06-16,,27.27725130465097,,1.671304,11.5841955,3.0864198,,2.171239,0.117536,,0.14142857142857143,197.18247090215021,0.22769,0.2994254
2020-06-17,,30.470685603732058,,1.9608438,11.5858054,2.7777778,,2.238385,0.1189693,,0.1471428571428572,211.55717352275897,0.393861,0.2870912
2020-06-18,,34.462478477583424,,2.0267786,11.7205578,5.1136364,,2.1882,0.1118025,,0.14857142857142858,234.5246568385646,0.511786,0.3265351
2020-06-19,,37.78897253912622,,2.1399554,11.5976172,6.7073171,,2.226186,0.1130057,,0.14714285714285716,256.19594103255224,0.511128,0.3282773
2020-06-20,,44.70808018713525,,2.5055226,11.5821505,6.626506,,2.831795,0.106069,,0.15285714285714286,249.9188419145356,0.512712,0.3039979
2020-06-21,,28.208669641882953,,2.436721,11.6221147,6.626506,,2.704001,0.106069,,0.15142857142857144,253.9676436658317,0.480453,0.3145184
2020-06-22,,28.378730072594173,,2.6363221,11.5997858,6.626506,,2.599515,0.1130057,,0.14857142857142858,216.0533466352179,0.462446,
2020-06-23,,24.641043672789092,,2.7018936,11.6612459,5.2238806,,2.913665,0.1075024,,0.14857142857142858,235.32529931066617,0.499634,0.3472985
2020-06-24,,32.531714961266495,,2.9025648,11.5716545,9.0277778,,3.0566,0.1118025,,0.14857142857142858,240.8190477609834,0.575628,0.3461905
2020-06-25,,35.300371553714704,,3.0811925,11.6904966,13.5869565,,3.704902,0.1029925,,0.15142857142857144,248.0661201848062,0.606148,0.2847536
2020-06-26,,42.498878694080055,,3.1519703,11.7045804,10.7361963,,3.85172,0.0960355,,0.16142857142857145,286.273971774114,0.568036,0.3044011
2020-06-27,,35.438804383337114,,3.017234,11.9808408,9.2274678,,4.238265,0.0946021,,0.16285714285714284,272.5249896152082,0.602174,0.3292144
2020-06-28,,29.347759879951052,,3.1548371,12.1481794,8.8129496,,4.547009,0.0960355,,0.16,238.65661486032653,0.680973,0.3425978
2020-06-29,,28.655595731839,,3.1992714,12.4179192,8.041958,,4.792554,0.0917354,,0.1642857142857143,212.16095649755923,0.684915,0.3439405
2020-06-30,,31.42425232428721,,3.5875723,12.7455178,6.5560821,,5.034549,0.1201579,,0.16714285714285712,222.27919936730964,0.618004,0.3218862
2020-07-01,,28.101864413349357,,3.5890027,13.014698,6.0731132,,5.324693,0.1201579,,0.17285714285714285,222.76241501810813,0.561368,0.3516549
2020-07-02,,30.316789687307924,,3.8164445,12.9263687,5.1609848,,5.60382,0.1130057,,0.1771428571428571,235.13566425825152,0.684855,0.4037348
2020-07-03,,28.932461391083816,,4.039595,13.0992429,5.3217822,,5.90565,0.1158666,,0.17857142857142855,244.638905390622,0.868427,0.4313956
2020-07-04,,24.50261084316668,,4.1225611,13.2141896,5.0451189,,6.589034,0.0929793,,0.1871428571428571,162.19938678469623,1.019728,0.4417035
2020-07-05,,21.457088591473646,,4.258454,13.3161146,4.6438547,,6.189689,0.0872575,,0.1957142857142857,212.64417214835774,1.157072,0.4206453
2020-07-06,,28.755722184290107,,4.3299766,13.589815,4.4204322,,5.808723,0.0858271,,0.20285714285714285,212.57094593705375,1.236397,0.4333441
2020-07-07,,26.166344357268724,,4.5173657,13.5091956,4.4380587,,5.846892,0.0829662,,0.21,212.39547291296037,1.279587,0.4379
2020-07-08,,29.709703488982196,,4.936488,13.7049925,4.6056592,,5.9581,0.0915489,,0.21285714285714286,211.54735329650944,1.427356,0.4165175
2020-07-09,,31.481383054838933,,4.8363564,14.3379078,4.1839917,,5.912254,0.0843966,,0.21571428571428572,237.6050973743679,1.576207,0.4190911
2020-07-10,,38.295535231211,,5.0266065,14.7821532,3.9289289,,5.945971,0.1001316,,,280.59598827723215,1.566075,0.3964833
2020-07-11,,33.79819479480544,,5.4271329,14.8709436,4.3783261,,5.830808,0.1358929,,0.21571428571428572,250.35613712514944,1.531147,0.4372971
2020-07-12,,27.801740879598018,,5.4929336,15.1189558,4.7237997,,5.940375,0.1373233,,0.22,224.06442901516635,1.697291,0.4293697
2020-07-13,,24.117325545883865,,5.6316874,15.2154054,4.9809342,,6.188685,0.1430451,,0.22142857142857145,208.06111152265524,1.881208,0.4426238
2020-07-14,,25.165904917444035,,5.6731705,15.4490617,5.0797267,,6.491204,0.1072839,,0.22,215.01596328422713,1.753742,0.4715123
2020-07-15,,28.18057061067952,,6.2552063,15.663748,5.6887533,,6.609598,0.0974688,,0.22,221.60553921798535,1.526583,0.4666764
2020-07-16,,28.967005139349645,,6.8400193,15.6882144,5.4295943,,6.65661,0.1103691,,0.21857142857142858,238.58355969476384,1.275896,0.4404023
2020-07-17,,36.700278004605885,,7.0206233,15.7250795,5.2518547,,6.619797,0.1003356,,0.22285714285714284,270.7716656417027,0.996328,0.4351371
2020-07-18,,35.52062621160069,,7.1051919,15.974707,5.0659938,,6.544559,0.0731016,,0.21857142857142856,244.661749469583,0.916735,0.4355487
2020-07-19,,21.75802195987349,,7.2829292,16.3202182,5.1828119,,6.62408,0.074535,,0.22142857142857145,233.00214504577121,0.989181,0.4322568
2020-07-20,,28.049498189234498,,7.4305658,16.3749441,4.9038775,,6.369026,0.074535,,0.22428571428571428,210.223544423312,1.273222,0.3947397
2020-07-21,,30.015584510909814,,7.423399,16.5329645,5.0,,6.410757,0.0802685,,0.22571428571428573,,1.687796,0.3787799
2020-07-22,,27.52520850345441,,6.8801535,16.6631922,4.5756808,,6.40684,0.0831352,,0.2257142857142857,232.91447884709592,2.061695,0.4088248
2020-07-23,,33.816684732815425,,6.5777134,16.6631014,5.1398719,,6.349998,0.0673682,,0.22714285714285712,245.81602108547412,2.483356,0.4155938
2020-07-24,,44.82676813419718,,6.4128764,16.4263178,5.7405103,,6.206996,0.0645014,,0.22285714285714284,284.374537469483,2.794566,0.4553745
2020-07-25,,36.569205583160866,,6.1348036,16.6764194,5.8187741,,6.158736,0.0516012,,0.22428571428571425,263.08626222450346,2.863759,0.4145466
2020-07-26,,28.835932717904626,,6.8629531,16.3825967,5.7238567,,6.090189,0.0487344,,0.21999999999999997,242.93764756230266,2.89688,0.4445235
2020-07-27,,,,6.8414527,16.2328111,6.4594072,,6.157832,0.0458677,,0.21285714285714286,212.14319723807884,2.911859,0.5316731
2020-07-28,,34.3433269689152,,7.0220567,16.5936234,6.6826923,,6.292328,0.0559012,,0.21142857142857144,223.14761814456477,2.64445,0.5475872
2020-07-29,,32.43536435953102,,7.513701,16.6617658,6.5744482,,6.337623,0.0487344,,0.21428571428571427,235.9498627564581,2.385653,0.5656822
2020-07-30,,36.52385566535426,,,16.6987816,6.5377238,,6.595828,0.0673682,,0.21857142857142858,248.6071215856573,2.300461,0.582968
2020-07-31,,39.65836566648541,,7.8562753,17.2287458,6.1965812,,7.066685,0.0702349,,0.22142857142857145,282.12783454454456,2.214682,0.5583497
2020-08-01,,34.47961001244265,,8.1443817,16.9552416,6.2703583,,7.374339,0.0802685,,0.22142857142857145,265.0485093431738,2.147244,0.550009
2020-08-02,,22.895551312610134,,7.2685955,17.1878402,6.5308087,,7.665799,0.0802685,,0.22,247.79520120257007,2.141143,0.5964136
2020-08-03,,31.660744365617038,,7.4190989,17.4190864,6.9475358,,7.804717,0.0874353,,0.22,229.2405498862021,2.0601,0.5230976
2020-08-04,,32.42920903468542,,7.3158966,17.1544371,6.9474004,,7.991757,0.0702349,,0.2171428571428571,244.6843382809739,1.968174,0.5113327
2020-08-05,,37.34738291672302,,6.7697844,,7.6268657,,8.188375,0.0788351,,0.21571428571428572,245.17923819183366,2.088678,0.4721403
